ClaimID,CustomerID,ClaimDate,ClaimAmount,VehicleAge,AccidentType,PoliceReport,InjuryReported,RepairShop,DaysToReport,FraudInvestigatorAssigned,ClaimApprovedAfterReview,Fraudulent
CLM00932,182,2026-06-08,"$4,738",15,Fire,No,No,TrustedGarage,1,No,Yes,0
CLM00933,1293,2026-06-21,"$2,933",6,Fire,YES,No,AutoCare,5,No,Yes,0
CLM00934,877,2026-03-18,"$3,659",19,Collision,YES,Yes,TrustedGarage,3,No,Yes,0
CLM00935,597,2026-03-08,"$19,916",6,Theft,No,Yes,RapidFix,3,No,Yes,0
CLM00936,1367,2026-04-29,"$4,484",18,Theft,YES,Yes,TrustedGarage,3,No,Yes,0
CLM00937,1737,2026-01-26,"$2,974",20,Collision,No,No,RapidFix,4,No,Yes,0
CLM00938,1262,2026-07-12,"$1,266",1,Collision,No,No,TrustedGarage,7,No,Yes,0
CLM00939,729,2026-01-06,"$6,018",3,Fire,N,No,AutoCare,3,No,Yes,0
CLM00940,1107,2026-02-09,"$9,013",21,Flood,YES,Yes,AutoCare,3,No,Yes,0
CLM00941,511,2026-05-13,"$6,703",2,Theft,Yes,No,RapidFix,6,Yes,Yes,0
CLM00942,1425,2026-03-22,"$1,326",17,Fire,No,No,TrustedGarage,4,Yes,No,1
CLM00943,340,2026-05-09,"$10,169",20,Collision,Y,No,AutoCare,2,No,Yes,0
CLM00944,8,2026-05-02,"$6,822",19,Fire,No,No,TrustedGarage,2,No,Yes,0
CLM00945,32,2026-04-13,"$5,453",17,Collision,N,No,TrustedGarage,3,No,Yes,0
CLM00946,297,2026-05-28,"$3,373",19,Collision,No,No,RapidFix,9,Yes,Yes,0
CLM00947,218,2026-06-12,"$3,306",20,Fire,YES,No,TrustedGarage,3,No,Yes,0
CLM00948,32,2026-03-10,"$2,386",4,Collision,Yes,No,FixPro,7,No,Yes,0
CLM00949,629,2026-06-22,"$10,356",14,Theft,Yes,No,AutoCare,4,No,Yes,0
CLM00950,592,2026-07-02,"$2,820",7,Theft,No,No,FixPro,3,No,Yes,0
CLM00951,751,2026-05-27,"$9,538",1,Theft,No,No,RapidFix,2,No,Yes,0
CLM00952,176,2026-07-26,"$7,471",3,Theft,Y,Yes,FixPro,8,No,Yes,0
CLM00953,548,2026-07-26,"$3,524",9,Fire,Yes,No,FixPro,4,Yes,Yes,0
CLM00954,631,2026-07-26,"$7,393",13,Theft,N,No,RapidFix,5,Yes,Yes,0
CLM00955,1485,2026-04-30,"$3,862",11,Collision,YES,No,RapidFix,3,No,Yes,0
CLM00956,1744,2026-03-04,"$3,577",7,Collision,Y,No,AutoCare,3,No,Yes,0
CLM00957,1119,2026-06-18,"$10,608",2,Flood,Yes,Yes,RapidFix,3,No,Yes,0
CLM00958,23,2026-06-12,"$8,332",3,Collision,YES,Yes,RapidFix,4,No,Yes,0
CLM00959,842,2026-06-09,"$2,649",14,Fire,Y,No,AutoCare,1,No,Yes,0
CLM00960,1658,2026-06-29,"$7,767",21,Fire,No,Yes,TrustedGarage,6,No,Yes,0
CLM00961,140,2026-01-09,"$5,159",18,Collision,YES,Yes,AutoCare,5,No,Yes,0
CLM00962,737,2026-01-06,"$16,445",3,Collision,N,Yes,AutoCare,4,No,No,1
CLM00963,465,2026-03-31,$799,21,Collision,No,No,AutoCare,4,No,Yes,0
CLM00964,144,2026-01-01,"$6,718",1,Flood,No,No,RapidFix,2,Yes,Yes,0
CLM00965,1007,2026-02-28,"$3,144",11,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM00966,212,2026-04-23,"$10,339",13,Collision,YES,No,TrustedGarage,5,No,Yes,0
CLM00967,1197,2026-02-23,"$3,447",14,Collision,Yes,No,FixPro,3,No,Yes,0
CLM00968,1493,2026-03-01,"$6,023",19,Theft,Yes,No,RapidFix,5,No,Yes,0
CLM00969,427,2026-01-10,"$1,684",18,Collision,Yes,No,TrustedGarage,1,No,Yes,0
CLM00970,782,2026-07-24,"$7,244",4,Collision,No,Yes,TrustedGarage,2,No,Yes,0
CLM00971,1336,2026-03-25,"$2,668",6,Fire,No,No,AutoCare,8,No,Yes,0
CLM00972,1541,2026-03-10,"$1,710",8,Collision,No,No,AutoCare,3,No,Yes,0
CLM00973,228,2026-04-25,"$10,350",0,Collision,No,Yes,FixPro,4,Yes,Yes,1
CLM00974,810,2026-03-27,"$2,715",14,Fire,No,No,FixPro,2,No,Yes,0
CLM00975,1495,2026-03-02,"$20,136",19,Theft,Y,No,AutoCare,1,Yes,Yes,0
CLM00976,1600,2026-01-21,"$2,347",15,Collision,No,Yes,TrustedGarage,5,No,Yes,0
CLM00977,1573,2026-02-18,"$5,331",14,Collision,No,No,FixPro,3,No,Yes,0
CLM00978,1226,2026-02-28,"$3,072",12,Collision,YES,No,RapidFix,3,No,Yes,0
CLM00979,277,2026-06-07,"$36,753",9,Theft,Y,Yes,AutoCare,5,No,Yes,0
CLM00980,560,2026-05-19,"$8,014",10,Collision,No,No,AutoCare,8,No,Yes,0
CLM00981,1555,2026-05-20,"$1,084",0,Collision,YES,No,RapidFix,2,No,Yes,0
CLM00982,1212,2026-02-11,"$7,074",10,Collision,Yes,Yes,FixPro,7,No,Yes,0
CLM00983,63,2026-07-03,"$2,578",13,Collision,N,No,FixPro,6,No,Yes,0
CLM00984,698,2026-02-21,"$4,899",16,Collision,No,No,RapidFix,4,No,Yes,0
CLM00985,1371,2026-05-24,"$2,240",6,Fire,YES,No,TrustedGarage,6,No,Yes,0
CLM00986,516,2026-05-24,"$28,769",10,Theft,Yes,No,TrustedGarage,2,Yes,No,1
CLM00987,1799,2026-02-09,"$15,236",9,Theft,No,No,TrustedGarage,2,No,Yes,0
CLM00988,218,2026-03-09,"$2,413",2,Collision,No,No,RapidFix,3,Yes,Yes,1
CLM00989,1295,2026-03-02,"$1,996",5,Collision,Yes,No,AutoCare,3,No,Yes,0
CLM00990,1498,2026-02-07,"$18,870",10,Collision,No,Yes,AutoCare,5,No,Yes,0
CLM00991,1527,2026-04-30,"$13,224",20,Theft,No,No,TrustedGarage,4,Yes,No,1
CLM00992,968,2026-06-10,"$1,042",1,Collision,No,No,FixPro,3,No,Yes,0
CLM00993,639,2026-04-25,"$3,378",3,Fire,No,No,AutoCare,5,No,Yes,0
CLM00994,713,2026-07-18,"$12,354",7,Fire,No,No,FixPro,6,No,Yes,0
CLM00995,419,2026-05-22,"$4,417",6,Collision,No,No,AutoCare,6,No,Yes,0
CLM00996,1598,2026-07-09,"$12,363",8,Collision,YES,No,RapidFix,2,No,Yes,0
CLM00997,325,2026-06-11,"$4,070",19,Fire,No,No,AutoCare,0,Yes,Yes,0
CLM00998,1386,2026-07-28,"$3,895",21,Collision,No,No,RapidFix,6,No,Yes,0
CLM00999,136,2026-02-25,"$7,459",19,Fire,No,Yes,AutoCare,2,No,Yes,0
CLM01000,1750,2026-03-30,$777,20,Collision,N,No,RapidFix,6,No,Yes,0
CLM01001,1534,2026-05-05,"$4,943",9,Collision,Yes,No,FixPro,5,No,Yes,0
CLM01002,1411,2026-01-07,"$2,935",18,Fire,YES,No,RapidFix,2,No,Yes,0
CLM01003,368,2026-05-29,"$1,850",3,Collision,No,No,FixPro,3,No,Yes,0
CLM01004,19,2026-07-22,"$7,344",19,Collision,Y,Yes,,3,No,Yes,0
CLM01005,1230,2026-02-26,"$1,357",8,Collision,No,Yes,FixPro,4,No,Yes,0
CLM01006,462,2026-05-10,"$1,966",10,Collision,No,No,FixPro,4,No,Yes,0
CLM01007,481,2026-07-11,"$3,566",4,Theft,No,No,TrustedGarage,5,No,Yes,0
CLM01008,1083,2026-05-24,"$1,692",11,Collision,Yes,No,RapidFix,4,No,Yes,0
CLM01009,991,2026-05-24,"$2,528",8,Collision,No,No,AutoCare,1,No,Yes,0
CLM01010,1695,2026-06-22,"$12,164",3,Collision,No,No,RapidFix,3,No,Yes,0
CLM01011,1677,2026-04-29,"$2,579",7,Collision,Yes,No,TrustedGarage,2,No,Yes,0
CLM01012,1770,2026-06-18,"$4,655",15,Collision,YES,No,TrustedGarage,5,No,Yes,0
CLM01013,488,2026-03-23,"$2,050",5,Collision,Y,No,TrustedGarage,7,No,Yes,0
CLM01014,540,2026-03-25,"$2,852",9,Collision,Yes,No,TrustedGarage,7,No,Yes,0
CLM01015,186,2026-01-03,"$1,217",5,Collision,Yes,No,TrustedGarage,6,No,Yes,0
CLM01016,1682,2026-05-18,"$7,441",13,Collision,Yes,No,FixPro,7,No,Yes,0
CLM01017,227,2026-06-01,"$2,662",21,Collision,No,No,RapidFix,6,No,Yes,0
CLM01018,101,2026-06-03,"$1,683",2,Collision,Yes,No,RapidFix,4,No,Yes,0
CLM01019,580,2026-04-15,"$12,397",9,Theft,No,No,TrustedGarage,2,No,Yes,0
CLM01020,675,2026-01-26,"$10,304",5,Flood,YES,No,FixPro,3,No,Yes,0
CLM01021,174,2026-01-17,"$2,478",1,Flood,N,Yes,RapidFix,4,No,Yes,0
CLM01022,956,2026-01-20,"$1,942",21,Collision,Yes,Yes,TrustedGarage,2,No,Yes,0
CLM01023,1084,2026-06-22,"$19,249",4,Collision,No,No,RapidFix,9,No,Yes,0
CLM01024,955,2026-02-19,$818,8,Flood,Yes,No,TrustedGarage,6,No,Yes,0
CLM01025,127,2026-06-18,"$5,147",9,Fire,No,No,TrustedGarage,5,Yes,Yes,0
CLM01026,362,2026-06-02,"$11,164",9,Theft,Yes,No,FixPro,8,No,Yes,0
CLM01027,1485,2026-01-08,"$10,816",9,Collision,N,No,TrustedGarage,2,No,Yes,0
CLM01028,1186,2026-02-06,"$7,164",1,Collision,No,Yes,TrustedGarage,7,No,Yes,0
CLM01029,1183,2026-01-26,"$6,212",18,Fire,Y,No,AutoCare,2,No,Yes,0
CLM01030,524,2026-06-10,"$4,828",0,Collision,Yes,No,FixPro,0,No,Yes,0
CLM01031,382,2026-07-29,"$2,683",17,Collision,Y,No,FixPro,7,No,Yes,0
CLM01032,1309,2026-07-02,"$3,786",5,Collision,N,Yes,,2,No,Yes,0
CLM01033,1112,2026-02-10,"$2,835",13,Flood,No,No,AutoCare,5,Yes,Yes,0
CLM01034,1180,2026-07-28,"$7,213",2,Collision,N,No,AutoCare,3,No,Yes,0
CLM01035,343,2026-06-10,"$3,180",9,Theft,N,No,TrustedGarage,0,No,Yes,0
CLM01036,1597,2026-06-04,"$5,204",11,Theft,No,No,FixPro,2,Yes,Yes,0
CLM01037,1066,2026-06-11,"$3,257",6,Collision,No,Yes,AutoCare,3,No,Yes,0
CLM01038,1486,2026-06-15,"$15,563",8,Collision,Yes,No,AutoCare,1,No,Yes,0
CLM01039,1169,2026-05-12,"$1,879",13,Collision,No,No,FixPro,3,No,Yes,0
CLM01040,1292,2026-06-29,"$14,770",12,Collision,Yes,Yes,AutoCare,5,No,Yes,0
CLM01041,1480,2026-03-14,"$6,445",8,Collision,No,No,FixPro,5,No,Yes,0
CLM01042,1707,2026-01-22,"$7,467",9,Collision,No,Yes,TrustedGarage,3,No,Yes,0
CLM01043,107,2026-03-27,$617,12,Collision,YES,No,RapidFix,3,No,Yes,0
CLM01044,499,2026-04-11,"$4,464",9,Flood,No,Yes,RapidFix,2,No,Yes,0
CLM01045,482,2026-05-03,"$2,586",19,Flood,No,Yes,RapidFix,4,No,Yes,0
CLM01046,109,2026-07-07,"$2,368",4,Flood,No,No,AutoCare,2,No,Yes,0
CLM01047,84,2026-04-30,"$6,914",19,Collision,No,Yes,FixPro,4,No,Yes,0
CLM01048,385,2026-02-19,"$1,350",1,Flood,No,No,FixPro,2,No,Yes,0
CLM01049,1284,2026-05-15,"$3,110",1,Collision,No,No,RapidFix,3,No,Yes,0
CLM01050,327,2026-01-29,"$3,810",0,Collision,Yes,Yes,TrustedGarage,4,No,Yes,0
CLM01051,1468,2026-06-12,"$20,528",4,Theft,N,No,TrustedGarage,3,No,Yes,0
CLM01052,427,2026-03-12,"$5,318",3,Collision,No,No,FixPro,3,No,Yes,0
CLM01053,13,2026-03-20,"$6,736",15,Collision,No,Yes,AutoCare,4,No,Yes,0
CLM01054,964,2026-04-06,"$2,639",2,Collision,No,No,RapidFix,5,No,Yes,0
CLM01055,1343,2026-06-15,"$2,179",12,Flood,No,No,FixPro,4,No,Yes,0
CLM01056,654,2026-04-26,"$12,492",17,Collision,No,No,FixPro,3,No,Yes,0
CLM01057,1254,2026-05-17,"$1,939",3,Collision,Yes,No,RapidFix,0,No,Yes,0
CLM01058,1633,2026-03-23,"$7,524",11,Collision,Yes,No,FixPro,3,Yes,No,1
CLM01059,1313,2026-04-25,"$4,651",8,Collision,Yes,No,AutoCare,2,No,Yes,0
CLM01060,834,2026-01-23,"$5,838",15,Theft,Yes,No,AutoCare,4,No,Yes,0
CLM01061,1163,2026-07-21,"$1,888",16,Collision,No,No,,7,No,Yes,0
CLM01062,48,2026-01-05,"$1,253",17,Collision,Y,Yes,RapidFix,3,No,Yes,0
CLM01063,1688,2026-01-12,"$9,399",1,Collision,N,Yes,TrustedGarage,2,No,Yes,0
CLM01064,83,2026-06-17,$457,19,Collision,No,Yes,RapidFix,6,No,Yes,0
CLM01065,370,2026-03-15,"$6,075",0,Theft,No,No,RapidFix,1,Yes,Yes,0
CLM01066,42,2026-01-04,"$7,950",11,Theft,Y,No,TrustedGarage,3,No,Yes,0
CLM01067,521,2026-03-30,"$2,725",6,Collision,N,No,AutoCare,5,No,Yes,0
CLM01068,1027,2026-03-30,"$2,639",20,Collision,No,No,TrustedGarage,6,No,Yes,0
CLM01069,1414,2026-07-03,"$3,669",7,Theft,No,No,RapidFix,6,No,Yes,0
CLM01070,830,2026-01-15,"$2,624",8,Theft,N,Yes,RapidFix,1,No,Yes,0
CLM01071,1376,2026-04-22,"$3,336",6,Fire,No,No,RapidFix,1,Yes,Yes,0
CLM01072,508,2026-07-24,"$1,467",9,Collision,Y,Yes,AutoCare,2,No,Yes,0
CLM01073,762,2026-02-14,"$2,638",11,Collision,No,No,RapidFix,4,No,Yes,0
CLM01074,1723,2026-05-21,"$6,300",11,Collision,Yes,No,TrustedGarage,6,No,Yes,0
CLM01075,1431,2026-06-21,"$8,045",16,Fire,No,No,RapidFix,1,No,Yes,0
CLM01076,1456,2026-07-15,"$8,149",2,Theft,No,No,RapidFix,2,No,Yes,0
CLM01077,1234,2026-06-01,"$5,317",11,Theft,Yes,No,FixPro,5,No,Yes,0
CLM01078,996,2026-02-05,"$5,453",12,Theft,N,No,FixPro,5,No,Yes,0
CLM01079,1050,2026-02-07,"$2,964",17,Collision,Y,No,TrustedGarage,4,No,Yes,0
CLM01080,1051,2026-04-18,"$1,036",6,Theft,No,Yes,AutoCare,5,Yes,Yes,0
CLM01081,131,2026-01-02,"$4,165",19,Fire,No,No,FixPro,1,No,Yes,0
CLM01082,1376,2026-05-10,"$4,342",4,Collision,No,No,AutoCare,6,No,Yes,0
CLM01083,1244,2026-06-22,"$7,007",10,Collision,Y,No,AutoCare,2,No,Yes,0
CLM01084,179,2026-01-17,"$1,019",13,Collision,,No,TrustedGarage,5,No,Yes,0
CLM01085,164,2026-07-28,"$11,742",2,Theft,N,Yes,FixPro,5,No,Yes,0
CLM01086,443,2026-07-02,"$2,860",4,Flood,No,No,RapidFix,6,No,Yes,0
CLM01087,834,2026-06-25,"$7,494",2,Collision,No,No,AutoCare,6,No,Yes,0
CLM01088,306,2026-02-08,"$3,082",3,Collision,No,No,TrustedGarage,2,No,Yes,0
CLM01089,854,2026-06-14,"$7,853",21,Collision,Yes,No,FixPro,3,No,Yes,0
CLM01090,1710,2026-06-26,"$4,491",13,Collision,Y,No,AutoCare,6,No,Yes,0
CLM01091,1414,2026-07-11,"$6,760",4,Collision,N,Yes,TrustedGarage,2,No,Yes,0
CLM01092,174,2026-05-27,"$4,489",21,Collision,Yes,Yes,FixPro,5,No,Yes,0
CLM01093,706,2026-03-06,"$5,982",21,Fire,YES,Yes,AutoCare,3,Yes,Yes,0
CLM01094,296,2026-01-31,"$3,469",21,Collision,No,No,AutoCare,3,No,Yes,0
CLM01095,1428,2026-03-16,"$4,394",16,Flood,No,No,FixPro,5,No,Yes,0
CLM01096,1020,2026-03-29,"$7,051",7,Collision,No,No,AutoCare,4,No,Yes,0
CLM01097,1360,2026-01-31,"$13,262",16,Collision,Yes,Yes,TrustedGarage,5,No,Yes,0
CLM01098,23,2026-02-10,"$9,201",14,Collision,Yes,No,TrustedGarage,8,No,Yes,0
CLM01099,1047,2026-04-21,"$11,449",6,Fire,No,No,FixPro,3,No,No,1
CLM01100,1660,2026-05-03,"$6,389",9,Collision,No,No,AutoCare,4,No,Yes,0
CLM01101,1409,2026-01-01,"$2,241",18,Flood,No,No,RapidFix,0,No,No,1
CLM01102,1284,2026-07-26,"$10,486",6,Collision,No,No,RapidFix,6,No,Yes,0
CLM01103,286,2026-06-18,"$4,840",7,Theft,No,No,FixPro,5,No,Yes,0
CLM01104,1798,2026-01-06,"$5,735",10,Theft,N,No,TrustedGarage,4,Yes,Yes,0
CLM01105,1601,2026-07-15,"$5,661",13,Collision,No,Yes,AutoCare,2,Yes,No,1
CLM01106,631,2026-06-07,"$5,008",7,Collision,Yes,No,TrustedGarage,6,No,Yes,0
CLM01107,210,2026-03-13,"$3,984",8,Collision,No,No,RapidFix,3,No,Yes,0
CLM01108,337,2026-07-10,"$7,207",11,Collision,No,No,AutoCare,5,No,Yes,0
CLM01109,802,2026-03-25,"$4,591",6,Collision,No,No,FixPro,4,Yes,Yes,0
CLM01110,1555,2026-07-03,"$2,900",21,Fire,No,Yes,AutoCare,6,No,Yes,0
CLM01111,1625,2026-04-27,"$15,692",8,Collision,Yes,No,AutoCare,7,No,Yes,0
CLM01112,1412,2026-02-17,"$11,788",13,Collision,No,No,FixPro,5,No,Yes,0
CLM01113,645,2026-04-14,"$9,029",8,Theft,No,No,TrustedGarage,5,No,Yes,0
CLM01114,505,2026-04-28,"$11,761",7,Collision,No,Yes,RapidFix,3,No,Yes,0
CLM01115,680,2026-05-21,"$4,210",7,Collision,N,No,AutoCare,3,No,Yes,0
CLM01116,81,2026-01-16,"$5,807",14,Collision,YES,Yes,TrustedGarage,5,No,Yes,0
CLM01117,945,2026-06-03,"$5,161",14,Collision,Yes,No,TrustedGarage,7,No,Yes,0
CLM01118,9,2026-06-24,"$2,802",20,Fire,No,No,AutoCare,6,No,Yes,0
CLM01119,1204,2026-07-09,"$18,113",2,Theft,No,No,AutoCare,2,No,Yes,0
CLM01120,1251,2026-03-03,"$9,223",19,Collision,No,No,AutoCare,6,No,Yes,0
CLM01121,1362,2026-02-16,"$10,090",9,Theft,No,No,TrustedGarage,6,No,Yes,0
CLM01122,1247,2026-06-03,"$4,895",12,Flood,Yes,No,AutoCare,3,No,Yes,0
CLM01123,784,2026-02-24,"$5,596",1,Collision,No,No,TrustedGarage,2,No,Yes,0
CLM01124,1677,2026-04-12,"$2,915",21,Collision,No,No,FixPro,3,No,Yes,0
CLM01125,364,2026-01-13,"$4,766",8,Fire,Y,No,TrustedGarage,5,No,Yes,0
CLM01126,293,2026-07-10,"$3,889",15,Theft,Yes,No,FixPro,3,No,Yes,0
CLM01127,841,2026-06-03,"$4,392",9,Collision,Yes,Yes,FixPro,6,No,Yes,0
CLM01128,1341,2026-04-23,"$9,382",14,Collision,Yes,No,TrustedGarage,5,No,Yes,0
CLM01129,1101,2026-03-27,"$36,512",9,Collision,No,Yes,RapidFix,3,Yes,Yes,1
CLM01130,424,2026-01-23,"$4,048",13,Collision,No,Yes,TrustedGarage,3,No,Yes,0
CLM01131,1204,2026-03-10,"$8,832",10,Collision,No,No,RapidFix,4,No,Yes,0
CLM01132,336,2026-06-10,"$4,729",19,Collision,No,No,AutoCare,10,Yes,No,1
CLM01133,246,2026-03-23,"$10,545",2,Flood,No,No,RapidFix,6,No,Yes,0
CLM01134,1402,2026-05-26,"$6,051",7,Collision,N,No,RapidFix,3,No,Yes,0
CLM01135,1089,2026-05-30,"$3,355",11,Theft,Y,No,,3,No,Yes,0
CLM01136,752,2026-06-18,"$18,838",3,Collision,YES,Yes,AutoCare,7,No,Yes,0
CLM01137,580,2026-01-06,"$6,063",11,Collision,Yes,No,FixPro,2,Yes,Yes,0
CLM01138,1725,2026-04-09,"$5,187",5,Collision,YES,No,TrustedGarage,6,No,Yes,0
CLM01139,1567,2026-06-19,"$2,512",21,Flood,YES,No,TrustedGarage,3,Yes,Yes,0
CLM01140,902,2026-02-04,"$2,943",2,Collision,Yes,No,TrustedGarage,4,No,Yes,0
CLM01141,1728,2026-04-05,"$3,615",10,Flood,Yes,No,RapidFix,4,No,Yes,0
CLM01142,1519,2026-06-14,"$3,624",10,Theft,N,No,TrustedGarage,2,No,Yes,0
CLM01143,110,2026-06-11,"$7,034",18,Collision,N,No,RapidFix,0,No,Yes,0
CLM01144,869,2026-05-02,"$5,505",11,Flood,No,Yes,AutoCare,7,No,Yes,0
CLM01145,1778,2026-05-30,$945,0,Fire,No,Yes,AutoCare,3,No,Yes,0
CLM01146,10,2026-03-15,"$2,075",17,Collision,Yes,Yes,RapidFix,4,No,Yes,0
CLM01147,1125,2026-07-28,"$2,342",2,Flood,No,Yes,TrustedGarage,9,No,Yes,0
CLM01148,1595,2026-05-03,"$7,318",2,Collision,No,No,RapidFix,3,No,Yes,0
CLM01149,984,2026-05-08,"$9,689",14,Collision,Yes,Yes,AutoCare,2,No,Yes,0
CLM01150,510,2026-01-31,"$3,284",19,Collision,No,No,,2,No,Yes,0
CLM01151,825,2026-01-12,"$7,196",3,Collision,Yes,No,RapidFix,4,No,Yes,0
CLM01152,1086,2026-01-30,"$7,200",14,Collision,No,No,FixPro,5,No,Yes,0
CLM01153,45,2026-01-15,"$1,131",17,Collision,No,No,FixPro,3,No,Yes,0
CLM01154,1229,2026-01-29,"$3,721",13,Collision,YES,No,TrustedGarage,4,No,Yes,0
CLM01155,460,2026-07-20,"$8,152",6,Collision,No,No,AutoCare,4,No,Yes,0
CLM01156,1723,2026-03-04,"$6,146",11,Collision,Yes,No,RapidFix,2,No,Yes,0
CLM01157,1276,2026-05-18,"$2,206",17,Collision,YES,No,AutoCare,4,No,Yes,0
CLM01158,943,2026-01-24,"$7,084",10,Collision,No,No,AutoCare,1,No,Yes,0
CLM01159,1333,2026-07-09,$868,5,Collision,Yes,No,RapidFix,4,No,Yes,0
CLM01160,1205,2026-05-05,"$2,614",6,Collision,Yes,No,FixPro,4,No,Yes,0
CLM01161,1382,2026-06-07,"$8,635",3,Collision,No,No,RapidFix,5,No,Yes,0
CLM01162,315,2026-03-18,"$6,671",20,Collision,YES,Yes,TrustedGarage,4,Yes,Yes,0
CLM01163,827,2026-04-05,"$3,137",9,Theft,No,No,RapidFix,3,No,Yes,0
CLM01164,215,2026-06-10,"$5,214",9,Collision,YES,No,AutoCare,5,No,Yes,0
CLM01165,579,2026-03-06,"$11,226",7,Collision,Y,Yes,FixPro,2,No,Yes,0
CLM01166,1150,2026-06-27,"$2,425",0,Collision,No,Yes,RapidFix,1,No,Yes,0
CLM01167,1076,2026-04-23,"$9,668",9,Theft,Y,No,RapidFix,3,No,Yes,0
CLM01168,1359,2026-04-15,"$7,195",7,Collision,No,No,FixPro,5,Yes,Yes,0
CLM01169,450,2026-06-12,"$5,470",9,Collision,No,No,RapidFix,6,No,Yes,0
CLM01170,388,2026-06-30,"$14,335",15,Collision,Yes,No,TrustedGarage,5,Yes,No,1
CLM01171,1014,2026-04-26,"$5,258",18,Flood,No,No,AutoCare,2,No,Yes,0
CLM01172,1192,2026-04-08,"$2,738",10,Collision,N,No,TrustedGarage,6,No,Yes,0
CLM01173,1425,2026-06-12,"$6,404",4,Collision,N,Yes,AutoCare,3,No,Yes,0
CLM01174,916,2026-04-12,"$2,314",18,Collision,N,Yes,,4,No,Yes,0
CLM01175,233,2026-04-29,"$4,117",15,Collision,Yes,No,FixPro,3,No,Yes,0
CLM01176,1446,2026-03-15,"$7,727",12,Theft,YES,No,AutoCare,2,No,Yes,0
CLM01177,1351,2026-07-25,"$8,297",19,Collision,Yes,No,AutoCare,4,No,Yes,0
CLM01178,505,2026-03-15,"$9,824",6,Flood,N,Yes,RapidFix,7,No,Yes,0
CLM01179,354,2026-02-09,"$2,627",13,Collision,No,Yes,TrustedGarage,7,No,Yes,0
CLM01180,924,2026-07-27,"$2,373",16,Collision,Yes,No,TrustedGarage,6,No,Yes,0
CLM01181,601,2026-05-14,"$9,759",11,Theft,Yes,No,AutoCare,4,No,Yes,0
CLM01182,324,2026-07-01,"$5,547",21,Theft,No,No,FixPro,8,No,Yes,0
CLM01183,565,2026-05-18,"$4,078",20,Collision,N,Yes,AutoCare,6,No,Yes,0
CLM01184,1797,2026-05-06,"$14,216",7,Collision,Yes,Yes,FixPro,7,No,Yes,0
CLM01185,1791,2026-04-27,"$2,586",11,Collision,Yes,No,AutoCare,6,No,Yes,0
CLM01186,892,2026-06-27,"$9,868",10,Collision,Y,No,FixPro,7,No,Yes,0
CLM01187,1785,2026-04-05,"$3,665",20,Flood,Y,No,FixPro,2,No,Yes,0
CLM01188,607,2026-05-21,"$5,180",7,Collision,Yes,No,RapidFix,5,No,Yes,0
CLM01189,144,2026-02-13,"$10,930",12,Theft,No,No,TrustedGarage,3,No,Yes,0
CLM01190,1567,2026-04-26,"$1,560",1,Collision,No,No,AutoCare,3,No,Yes,0
CLM01191,839,2026-07-29,"$13,331",8,Collision,No,No,FixPro,6,No,Yes,0
CLM01192,883,2026-04-21,"$7,435",16,Theft,No,Yes,TrustedGarage,2,No,Yes,0
CLM01193,1394,2026-03-17,"$8,653",3,Collision,YES,Yes,TrustedGarage,5,No,Yes,0
CLM01194,465,2026-07-09,"$15,469",15,Theft,No,No,AutoCare,8,No,Yes,0
CLM01195,5,2026-05-27,"$2,394",2,Fire,YES,No,RapidFix,1,Yes,Yes,0
CLM01196,1480,2026-04-04,"$2,071",0,Collision,YES,No,RapidFix,3,No,Yes,0
CLM01197,774,2026-04-11,"$2,620",10,Collision,No,No,FixPro,3,No,Yes,0
CLM01198,1755,2026-07-16,"$11,238",20,Fire,Y,Yes,RapidFix,6,No,Yes,0
CLM01199,220,2026-06-22,"$3,287",5,Collision,No,No,TrustedGarage,2,No,Yes,0
CLM01200,1315,2026-03-20,"$7,453",15,Theft,Y,No,FixPro,5,No,Yes,0
CLM01201,207,2026-04-18,"$3,153",9,Collision,Yes,No,FixPro,4,No,Yes,0
CLM01202,1455,2026-03-11,$947,13,Collision,No,No,AutoCare,3,No,Yes,0
CLM01203,347,2026-01-31,"$5,898",19,Collision,No,No,FixPro,3,No,Yes,0
CLM01204,756,2026-03-22,"$14,011",6,Collision,No,No,RapidFix,4,No,Yes,0
CLM01205,1218,2026-02-11,"$2,781",12,Collision,Yes,No,RapidFix,2,No,Yes,0
CLM01206,439,2026-01-30,"$8,697",16,Collision,Yes,No,AutoCare,2,No,Yes,0
CLM01207,48,2026-04-07,"$4,461",3,Collision,No,No,AutoCare,3,No,Yes,0
CLM01208,1313,2026-04-03,$673,8,Flood,No,No,AutoCare,6,No,Yes,0
CLM01209,1331,2026-01-22,"$4,431",15,Theft,No,No,TrustedGarage,4,Yes,Yes,0
CLM01210,1312,2026-03-03,"$2,766",6,Collision,N,No,AutoCare,4,No,Yes,0
CLM01211,1116,2026-03-05,"$4,117",18,Flood,YES,No,RapidFix,5,No,Yes,0
CLM01212,608,2026-03-10,"$6,822",5,Collision,Yes,No,AutoCare,2,No,Yes,0
CLM01213,857,2026-03-27,"$1,347",14,Theft,No,Yes,AutoCare,1,No,Yes,0
CLM01214,469,2026-03-09,"$6,438",12,Collision,Yes,No,FixPro,3,Yes,Yes,0
CLM01215,853,2026-06-26,"$4,761",1,Collision,No,No,AutoCare,3,No,Yes,0
